jimmy carter,"4.724978507003364,-3.145156398123386,1.2606153324538587,-0.3793419377476561,-1.630981755022909,2.4614751785993576,2.6345999927497377,0.5508647181239783,-3.438708370807124,-5.831050144691093,4.789904848617666,9.007701901828542,2.2120039761066437,2.5063863723885778,1.4766272733024521,2.40768980527041,4.605995496990634,0.7671599399809744,2.880707402147499,2.3376183252708587,6.29857056164274,5.204903406839745,-1.0563154960525971,-9.623952657860869,3.35319349271994,3.8680442723573423,-0.7845632983189003,-5.557990388323863,-2.1971793180587245,-2.6601857797187916,4.876925538567936,-3.897272801282359,0.476087775154441,1.6699746928963006,0.5189981527772605,-2.740403448834139,11.909386995376325,-0.506288597981135,3.508447464190277,-0.6173057690554974,-1.890966634539997,-0.14648020851845836,-6.41124344923917,-6.931617444636775,5.962714522711787,-1.4489782493488461,-6.191197985819742,1.3985926580487513,-4.595516794087255,0.43028916476988327,-5.192286729958712,1.8270806518255496,4.105110985099101,0.5257445484691975,17.03492922408908,-2.2304376690995458,-3.7856247869192385,-0.9784414096205842,4.73420604654387,-5.323575786515778,-2.158519656050439,7.639040844113219,1.2183447129586165,-0.7491983993380678,3.9253417101560855,-5.600238648699779,0.9823225339253744,3.885474472580587,2.0995630090143167,2.1144977065862394,8.752888757808536,-0.21295701610107048,-7.308037566203697,2.233260975456705,7.07923737226748,-8.239729956668967,7.468926160943274,-7.452940724644006,8.476909700561972,6.8505184159559365,4.107336590979614,5.0962788123710485,3.807961177592184,2.9455214496336732,-5.287671002102833,-11.554579816612543,-0.9087977080660707,0.8969060003976611,0.841954888958557,2.469877177447665,6.369718377496682,-7.2252362049093435,12.658582177232294,1.2285185538086236,2.544939759899588,-0.7372631032531168,0.02364742901979708,-2.520057114315968,-1.9098373826812296,-0.8557969501205519"
arturo sarukhan,"-2.1436508148908615,-0.2224480708440145,1.028556227684021,-0.6097497145334879,-1.2144005298614502,-4.300602614879608,3.9386322100957236,-0.8391668001810709,-4.086356242497762,-4.456252336502075,-0.11292886734008789,9.231396754582724,8.377961158752441,4.2962913538018865,-3.9133556683858237,10.158955037593842,8.366717969377836,-11.924147764841715,4.478979031244914,2.6911288102467856,-0.20431979497273764,-1.3389054536819458,-1.3589882850646973,-4.965100129445394,0.09999346733093262,6.6247890790303545,1.0685451030731201,-4.929911176363627,1.7403658231099446,-6.599631230036418,-4.528064688046773,-8.519925753275553,-1.72475532690684,6.0199875831604,0.45057304700215656,5.660436471303304,16.16262714068095,-1.3325148423512776,-3.359541972478231,-1.6598835786183674,1.8696833451588948,1.2409242788950603,0.5533719857533773,-5.154335697491963,6.774461507797241,0.0014160474141438801,0.13871371746063232,2.052007039388021,-14.090003808339437,7.021844704945882,-3.925252159436544,7.589466412862142,4.539263943831126,1.9100475311279297,17.60454336802165,-4.571023941040039,-9.01491673787435,0.21468488375345865,-3.7946571707725525,-8.285254319508871,7.707295258839925,10.0512781838576,-6.338809967041016,-2.410464604695638,0.16060590744018555,-12.19144058227539,0.7678507169087728,5.89615003267924,-2.237000266710917,2.0027316411336265,4.492283821105957,-0.03733126322428385,-2.4216235478719077,-1.3687852223714192,13.828200340270996,-10.929852803548178,7.33154971152544,-4.212185780207316,12.47521448135376,7.39968729019165,9.461805661519369,7.349913080533345,3.2238698670019708,4.751184701919556,-4.88883759578069,-9.673110008239746,-1.897277553876241,1.131054401397705,9.637445449829102,-5.4968118866284685,5.033675193786621,-4.7697239716847735,9.749774297078451,-6.0692191918691,2.384568691253662,0.963411013285319,1.0340759754180908,-5.85680228471756,-5.1315077145894366,-0.467634121576945"
duncan hunter,"3.1968728840351104,-2.0381197929382324,1.6447031676769257,3.8483598291873933,-0.7635286323726177,4.762899331748486,7.204821806401014,-0.3742671400308609,-1.0083270862698555,-8.237806755304337,2.3042013559490444,9.145772183686494,5.537759648263455,0.4476113483309746,5.117642039060593,0.4438168928027153,9.24590509198606,0.9025813132524491,6.636285848915577,3.4187968492507936,6.79774914868176,9.282846933603286,-5.909399542212486,-11.295298540592194,0.05438069850206375,6.306266641616821,-3.0809481479227543,0.1443244457244873,2.62632377743721,1.8052127160131932,3.3106507509946823,-3.047546547651291,3.4605759978294373,2.2625859647989275,3.182822322845459,-1.4353857457637786,10.377896893024445,2.7985821306705474,4.579259817674756,-2.0663556318730114,-2.3087952375411986,5.392649503424764,-6.873323279619217,-3.4766181349754333,11.194460946321488,1.171129482984543,-2.661780995130539,5.575783783197403,-4.893459892272949,-1.6417158514261245,-1.4935171943157912,-3.017796214669943,-0.8430236622691154,-1.8567259043455124,19.64199080467224,-0.03611089587211609,-2.1338854417204858,0.888869495689869,4.088697120547295,-6.495229595899582,-4.474555204063654,8.731943333148957,0.8890683952718973,1.9738502889871596,5.680579569935799,-5.982186438888311,2.0425453834235667,2.590257915109396,0.09053484797477722,4.878281326591969,4.202239340543747,-6.0036217898130415,1.026566532254219,1.3743208080530167,7.550276133418083,-5.435316556692124,2.1912449434399606,-7.4098015882074835,2.893947058916092,1.6773050770163536,-5.9124233856797215,3.1802357167005537,3.1719022899866105,-3.6600623171776534,-8.499711871147156,-5.249328050017357,1.7161390841007234,-0.6077542021870613,-0.755331714451313,-0.4703941345214844,-0.8170588254928589,-5.3698614403605465,11.186605398356914,-0.4804233953356743,1.9929425701498986,-5.523761795461178,5.320798228681087,-1.6697751760482789,-0.6477721318602562,-1.383786329627037"
mr. mackler,"17.14372666676839,-0.7500867048899332,-1.234128807981809,3.090026577313741,4.08143671353658,-2.6722641785939536,3.102782726287842,0.41488595803578693,4.4844889640808105,-10.91960875193278,3.161501427491506,2.5423339207967124,4.730932792027791,-1.5299983421961467,5.9245179494222,-6.699111700057983,5.905651370684306,1.184217055638631,2.526324008901914,9.66418727238973,5.114767869313558,6.5839531024297075,-1.7206863562266033,0.6153393586476644,0.4258468945821126,4.396515766779582,3.314218203226725,-2.4731394201517105,0.897049143910408,7.939285755157471,6.9755542278289795,-3.0814064343770347,8.787704785664877,-1.1326908270517986,4.593693236509959,-0.6803233623504639,11.972999731699625,1.563933531443278,14.610024134318033,6.298870325088501,2.512305145462354,5.430351893107097,-9.99925716718038,-0.5397343834241232,10.7388277053833,-11.05492893854777,-7.089263687531154,17.157650629679363,0.5722805658976237,-2.064724922180176,-4.933735450108846,-6.602817336718242,4.1214455763498945,1.143151084582011,7.050707976023356,3.61299467086792,6.831263621648152,-0.9267183045546213,6.810960292816162,-1.0781473716100056,-11.603259245554606,-0.8965100049972534,-3.395435174306234,-1.2860825856526692,9.911874930063883,-7.904590368270874,-3.2817256450653076,3.425652503967285,5.88961394627889,-7.926328341166179,0.415047287940979,-3.5565244356791177,-6.6305482387542725,-4.001114288965861,10.100210984547934,-6.2104307015736895,-0.11732930938402812,-8.182470202445984,6.734173491597176,12.05568814277649,1.0775531927744548,-0.8163183927536011,8.705764830112457,5.893192450205485,-12.85357435544332,-16.937939325968426,-8.225265423456827,-1.5804375608762105,0.80459992090861,-3.0268732706705728,1.3434336185455322,-8.383204142252604,2.996154467264811,-4.737659454345703,5.328772897521655,-2.204133629798889,-5.224740147590637,-10.663470029830933,3.769911845525106,1.8594476381937664"
joe biden,"3.6648488086954316,-3.3982597639450067,-1.4708268617678493,2.573576655735131,-1.785723102399765,3.812210688516365,3.1855027736239068,1.2891737775443715,-2.2088015490272754,-4.865491280282582,3.587333756689227,8.8539979055021,2.140839273636072,2.046633092875114,0.6373423897457801,1.9220983086296126,4.563067720835734,0.7782031966383249,3.1439632291956863,2.775307397740243,7.558717850086214,5.628171425967826,-0.3101308157942117,-7.282057657639362,1.8301499867762172,4.4167332904972465,0.5077071419286792,-4.285298494109305,-0.5353743882045865,-1.9859907123695257,3.991035278046216,0.0941363381913352,2.1736692602003447,2.76525026232957,0.7564048521008945,0.5050308215522851,8.960049971170578,-0.7387373715400908,5.06971979461822,0.7167417324159698,-0.9771759955222399,1.2209413334740522,-4.555578745769248,-2.848342646092018,6.305550048779531,-1.2765823344883656,-3.135819494525768,2.7436461482018393,-4.0588089060931605,-1.2230245380482072,-5.269741477778919,0.1298656305744847,0.9854846404696654,1.2168427842535197,15.428221767182672,-0.5161296925631552,-1.8506891193533346,1.5865419642606065,3.0984622523267995,-5.114708647251024,-1.7937517389258102,6.230613422819925,1.8227054547538342,-0.1761864166951624,5.320479463448427,-5.823321004512308,0.6227863961053255,1.5499789097460506,1.9825031220727662,2.182000385018373,5.112234172254112,-2.550584864930033,-4.443490581391759,0.13857728954847923,5.7098505899813,-4.559203533597992,4.975321950142803,-3.9062014659386968,6.410694668363932,4.04352343850645,-2.0388336982677293,3.1721943855007737,3.1689060491312886,1.005689077542476,-3.6870813732619396,-8.538500237528426,0.730025896713217,-1.1235628072734836,-0.2805273332277422,1.532181338891784,3.1823109173038926,-6.934165417598842,9.130793696292551,0.8380465546761826,1.2883252463506976,-2.6436122778114957,2.367744717846226,-0.15318656695566635,-2.6503683292897513,-2.4499678395648834"
gerald ford,"7.85802724050439,-0.8379350175028262,0.42007100258184515,4.556457577840142,-1.2916093598241392,5.908247504545295,2.9496779441833496,0.3392705703559129,-1.6338330189818921,-7.373412057109501,7.066507932446573,7.116941245353741,3.8354599048262057,3.454529767451079,-1.6179552855698958,4.161110240480174,5.241871191107708,3.200275954992875,-1.0302199002193368,2.4885304783997326,3.7204460372095522,4.823310621406721,2.972737223557804,-8.493535083273184,4.85270175046247,4.8373735041722,-3.3701187896987665,-2.955653293625168,-2.529980894016183,-5.5531651682179906,8.794279196987981,0.4499599700388701,0.009795753852180813,0.36576596809470135,0.7397621714550516,-1.023603177588919,9.930049859959146,-2.0504529631656148,3.7648419822039814,-1.517501306274663,0.5000461016012274,-2.359760916751364,-3.4709867724905843,-4.07717492658159,5.326497228249259,0.7961506947227146,-6.7195391758628515,-0.3410539484542349,-6.039311925354212,-2.0095320369886314,-4.11408775591332,2.173808165218519,4.882849843605705,2.436792764974677,18.447669599367224,-1.8084942413413005,-6.381983348208925,-0.13802041178164276,6.242214701745821,-3.215912349846052,-1.0105391974034517,7.327404027399809,1.6285809485808662,-1.4306826824727266,3.8767370179943414,-4.845342461667631,2.170180196347444,0.987842114723247,2.8551196339337723,-2.198758109756138,7.618489845939305,-2.4186318264059397,-8.476079605195833,-0.11666362441104391,9.144565938607506,-8.746571350356806,6.520135197950446,-7.689317064440769,2.172469455262889,8.848501661549443,-0.7923597823018613,5.225106161573659,6.7636248960119225,2.820825736159864,-4.964525125596834,-12.27668649735658,-3.439874185168225,2.355449728343798,2.9584219663039497,4.936860640411791,6.584383591361668,-4.483899804884973,10.682361727175506,3.4532816410064697,3.6357311774855074,-1.9243379073298497,-1.748048742828162,-1.0928036129992942,-2.3943814713021982,-2.322943635608839"
john mccain,"4.188327780309713,-4.844187586656156,2.2105147062607533,4.765808422610445,0.31680322705574754,2.6707681619896078,3.418769267932424,-0.3321052699718835,-2.686854546081345,-2.2235866993103386,3.973932982615705,10.429361706915891,0.7385452750999972,2.623703239380189,-2.870012155118978,0.8808855512794459,2.9126722008552193,1.5561936438645956,4.04309052116466,-0.7208553166040834,6.284001092303474,3.958357443224709,-0.11341928268940944,-6.439100018930885,3.1262519692756094,5.082523073649631,-0.43231076135669116,-6.371349687846202,-2.3355911694607645,-1.6846327657969493,5.495560397517006,-3.238917849255058,2.606742851576715,5.287624968391545,0.21480791671377308,-0.20440851517443387,10.921645578348413,-3.389634109049473,7.195919676209396,-1.2281671827131848,-0.6848438174094794,-0.8616039145667598,-5.6749345682701975,-6.190887232996383,6.075621369312394,-0.9578124475928972,-2.686143192058464,5.3091458267760725,-7.805714671623032,1.3614458537326668,-6.794377087773579,3.030665300927072,-0.6346294233259165,6.00368373433374,15.785117446251636,1.1166511830293908,-2.8116521476855816,1.8584678209615204,6.272334118496697,-7.250092192078537,-1.1153760170036893,7.352049006606048,3.037897270805431,0.6234064664480821,6.808669166182572,-6.826736992611638,3.627181903933579,1.438969369766847,0.011570303296705461,-0.9581808048599171,7.491282262610939,-3.25757763970573,-4.0292049008158015,0.015714108100477256,6.348070661976652,-3.5795125008191704,6.817798383955686,-6.076537817013714,4.254850229002395,3.8719461627726286,1.035229447315324,5.786000038022703,3.9195709565900407,-0.5345437200564258,-5.658205062713263,-8.849649135796529,0.4599893736951756,0.7996731566370658,0.2519197206733362,2.052381914882165,4.247512116747083,-4.048521172887874,14.57111285542542,1.1400359258899149,1.7798525076710954,1.97173325492526,2.158654420443301,-1.2468047659352142,-2.7726825683746696,1.2363076491175957"
eric holder,"-0.15369649728139242,-4.914500852425893,-0.47848044087489444,4.262341521680355,4.997859835624695,-0.9798710743586222,5.420426845550537,0.9717460672060648,0.44231610000133514,-4.292732934157054,5.349185189853112,8.883059740066528,9.016142810384432,-3.2163145492474237,5.160318980614345,-3.394461671511332,2.1705742478370667,2.1271392107009888,7.206077257792155,-0.08645766973495483,9.182716687520346,3.731674551963806,-3.8449456691741943,-3.961561287442843,-3.2116686205069223,8.174246470133463,5.302123700579007,-1.154925028483073,-1.7380558848381042,0.25688838958740234,10.64085340499878,1.869142731030782,8.287738482157389,-1.0166315361857414,0.778302455941836,0.8925669193267822,11.27298191189766,4.596482555071513,1.1853676289319992,-5.055542667706807,-4.19350004196167,1.86761079231898,-2.484707474708557,-1.9772445559501648,2.0006356239318848,-5.9775611360867815,-3.0442316929499307,5.829342007637024,-5.756651858488719,-6.660883928338687,-3.6567417830228806,6.3753236134847,-5.177308162053426,2.9973808328310647,11.200798193613688,1.1452909509340923,-2.2145051807165146,3.0279158552487693,-3.5870227018992105,1.4033560752868652,-6.501103043556213,0.6723455190658569,-3.268846412499746,-1.955866237481435,11.907618204752604,-1.1212713321050007,-0.4578895568847656,1.495381494363149,5.988179246584575,-0.4808682401974996,1.6659453858931859,-3.4196932911872864,-3.501436710357666,-5.039442251125972,5.674036105473836,-5.926118195056915,5.856794039408366,-5.1432201862335205,8.921395858128866,6.096530099709828,-1.8464639981587727,1.1769712766011555,3.5011313756306968,-0.06996544202168782,-2.408263941605886,-11.839278444647789,-0.10909042631586392,-1.3628328641255696,-2.543472265203794,-1.013526181379954,8.384073575337728,-11.043615023295084,8.672292033831278,2.195893426736196,-4.413010800878207,-3.907110075155894,-3.688040296236674,-2.214038848876953,1.8779874294996262,-4.903567473093669"
john ashcroft,"3.2560019195079803,-5.6919837760690015,0.7108383061070191,1.6595118237953437,0.14153552957271276,3.8864437498544393,2.2005556351260136,1.568285993839565,-3.6496984946884607,-5.0018402110589175,3.120042623657929,6.534754608022539,4.186725070602016,5.579680327522127,4.317147949808522,-0.8785779225198846,4.5776579650609115,1.4185536339094764,7.282570244842454,2.375714974183785,7.369074914016221,5.585289545161159,-3.4723048453268253,-6.28837019518802,-2.3970728469522378,9.079319585114717,-2.435381296041765,-1.5287951430992077,0.02462129687008105,2.606567763968518,3.3736258183458916,-0.7348211153753494,4.141441552262557,3.4750933086401536,2.7903133787606893,-0.7830616431800943,8.68765548028444,1.6985613734118248,3.047781089418813,-0.4479814610983196,-4.025877268298676,-0.02192643520079161,-5.194914659387187,-3.4683452232887872,8.381858190423564,0.29895344062855367,-3.2204815733589625,6.0717385991623525,-7.46437839153958,-1.5766174424635737,-3.4575807514943575,0.5280504352168033,-4.607113590365962,0.6810345477179477,15.367912251698343,1.3646688175044561,2.0006244966858313,1.9215922139977153,6.091040150115364,-3.7934946574662862,-4.454752034262607,5.372702986001968,1.1335944837253344,-0.7186187568463778,9.287518183651724,-5.276798582782871,-2.15728045137305,1.2090799884968682,-2.0223164738793122,2.5132547381677126,2.192801206519729,-1.933451112947966,-1.5311764233598584,-1.1858065222439014,5.64324919173592,-5.195929454345452,7.527235545610127,-6.144894315223945,5.694301574539981,1.8242730576741069,-2.459857697941755,-1.6878451853990555,4.220987242695532,-0.02070207815421255,-5.24817597709204,-9.106949719551363,2.7941619989119078,-4.380116594073019,0.06669171938770696,0.2068329533856166,3.04801240249684,-4.916130024841742,10.54123366898612,-2.6670586768733826,-1.3097587988564843,-3.9606739545339034,2.9170506376969185,-3.6665172592589728,0.3355789686504163,-5.241413017636852"
bob smith,"1.9939497746527195,-3.7274259263649583,-0.19377535674721003,1.606768399477005,-1.9333983846008778,2.179834929294884,3.05000894702971,1.2227867867331952,-1.4864606000483036,-2.0116635013837367,6.379367062821984,8.858001083135605,6.973725070711225,1.248606275767088,1.3718533162027597,-1.0485738296993077,7.216958652250469,2.1618132279254496,3.0128911398351192,1.052059949375689,9.98525645211339,4.09865901991725,-0.30995432287454605,-6.959023285889998,1.2816349472850561,4.155736790969968,-2.4320022872416303,-4.004847429692745,1.2357342448085546,1.43626987375319,7.18074354249984,0.7405182402580976,2.350203674752265,4.939540946856141,-0.5356307374313474,-1.4460419621318579,12.023946148343384,0.7810422470793128,5.132442510686815,-1.985036890488118,-3.6959086447022855,2.0717399287968874,-4.918840985745192,-5.564112989697605,9.231455182656646,0.07028356217779219,-1.4676832426339388,1.1715802745893598,-6.655498209525831,-0.15221363212913275,-2.5795929620508105,2.108307272195816,-0.8424408407881856,1.718151225708425,17.419196899048984,0.9075891263782978,-2.6892026402056217,1.8885468989610672,4.939660664647818,-5.5802933583036065,-2.2370284609496593,6.731291733682156,4.8326734732836485,2.1000381726771593,4.78938178345561,-5.053866003639996,1.6738333059474826,0.9347864584997296,0.1420232504606247,3.4813339496031404,2.5241196192801,-2.0769954323768616,-4.471569623798132,-1.089638457633555,5.7938541462644935,-3.691818286664784,6.82853901386261,-2.1530390568077564,2.35748790204525,4.125661190599203,-2.943480792455375,1.5324833422200754,1.0976784464437515,-0.3164617856964469,-5.798618573695421,-5.892618119716644,-0.7871861723251641,-5.05331327469321,-0.13877875683829188,3.931844525039196,2.8418759040068835,-3.490280896425247,9.991493351757526,0.44805495254695415,3.1894579355139285,-2.8249064832925797,3.926577823702246,0.3946784744039178,1.4198261080309749,1.6406691381707788"
giovanna melandri,"13.717909971872965,0.4672502676645915,-7.658903121948242,-2.4306580225626626,6.016158262888591,-10.516375064849854,3.6904582182566323,-12.58483854929606,1.3597123622894287,-0.7171798149744669,1.1089245478312175,9.626779156426588,9.179725964864096,5.861221790313721,7.159099578857422,-0.030404408772786457,14.526437123616537,-1.705065409342448,-2.8452715078989663,-1.7267579138278961,11.52485696474711,4.270660400390625,-3.763337771097819,3.962956110636393,6.198330799738566,10.500745217005411,1.1741118431091309,0.57217804590861,-1.3404614130655925,0.4394818941752116,2.949533462524414,-2.870010018348694,-1.6077733039855957,-12.702402750651041,-15.086528698603312,13.44360319773356,4.407302459081014,-3.1071534951527915,11.726366678873697,12.19472328821818,-8.603644053141275,2.640302300453186,3.6719252628584704,4.834908088048299,0.7293359438578287,-2.826794147491455,-19.84256394704183,5.5714848438898725,1.200057824452718,-5.479427973429362,-6.7549788157145185,2.04168971379598,0.8210660219192505,-5.002504030863444,20.45483652750651,0.42897645632425946,-5.3624182144800825,1.6700307528177898,-0.0011931260426839192,-0.882676362991333,-7.267162958780925,7.6516514619191485,1.3360617955525715,3.571679174900055,0.4023267428080241,-12.625426451365152,3.960364781320095,14.518314679463705,5.800484339396159,-4.138391176859538,14.616175015767416,-4.867472012837728,-10.574370304743448,3.9542877674102783,14.581371625264486,-13.756377220153809,6.582822163899739,-9.074153741200766,8.53215758005778,15.214990615844727,-0.024738629659016926,0.7017082373301188,11.948256969451904,14.54427973429362,4.171474536259969,-10.599619229634603,10.682406584421793,-9.600945393244425,1.911547025044759,0.7045654455820719,13.07601006825765,-15.201521237691244,5.002800305684407,-3.8410540421803794,1.3616323471069336,3.2974873781204224,-2.1012900670369468,0.6596194903055826,4.562489191691081,-1.7165923118591309"
madeleine albright,"4.4686849355697635,-8.421154201030731,-1.4391625463962554,0.8612123467028141,-2.801812821626663,4.074620598554612,5.939663648605347,0.09135644435882569,-0.9935087561607361,-8.554728376865388,-0.2142302930355072,4.721530696749687,0.10479044914245605,8.082061910629273,0.3742943286895752,2.2125821515917776,1.886906224489212,3.9608918972313405,6.361941376328469,4.31726893633604,6.618435907363891,11.51391522884369,0.9375178713351489,-6.070392999053001,2.867283046245575,6.9343056999146935,0.6965198278427124,3.888475647568703,3.6053728222846986,-3.3310151636600493,2.3000962495803834,0.457240092754364,1.1548306226730347,6.845426958799362,2.3053310394287108,-0.7839805722236634,12.268747043609618,-1.1053492665290832,6.665907466411591,2.4196656066924334,-0.43668564409017563,-1.4465495109558106,-7.315163400769234,-4.717741148918867,5.259491765499115,2.290680468082428,1.7502461284399033,10.849940633773803,-6.300731205940247,4.262860596179962,-11.374961400032044,1.5676288664340974,1.0886825919151306,-1.4399000592529774,21.47064447402954,1.0768821239471436,-2.129176688194275,5.056943559646607,6.497182846069336,-7.913286852836609,-2.679595322906971,5.803191268444062,-0.6130538046360016,1.4055955290794373,9.809639060497284,-2.5246579170227053,0.2956660509109497,6.42894492149353,1.120866870880127,3.9228009581565857,1.2900553822517395,-4.043815016746521,-5.537232750654221,-3.20795708745718,7.833876216411591,-2.2932342767715452,-1.1147909879684448,-3.716412901878357,12.75938848555088,0.7473816394805908,-1.0038872599601745,2.8436419010162353,2.3946493029594422,-1.4715314865112306,-4.700622701644898,-7.457717026770115,0.27823425382375716,-5.924596727639437,-1.301402497291565,0.9339197218418122,0.8546182155609131,-9.072515067458152,7.67164363861084,-5.301585870981216,0.5249672114849091,-0.13445474505424498,4.928520673513413,-0.7695724427700043,-3.9332422256469726,-7.527138295769691"
ezola foster,"7.284631281610458,-2.6566078893599974,-0.94165049156835,1.8264471148290942,-2.744254362679297,2.70712469950799,1.9145255031124238,2.3435515857511953,0.26186588887245427,-3.8722233248333775,5.892048243553408,7.477685745685331,0.1086777525563394,-0.8437244017277995,2.605293626746824,3.0274859964847565,1.6943703471652922,2.1762744467104636,1.94905042936725,0.965829279393919,5.491157407722166,4.799788751429127,1.4544821939160746,-7.251636600782795,4.5772836717867085,4.665979348844098,-0.6686360124618776,-3.419010777627268,-1.346984596983079,-1.0828267739665123,3.7602794444368732,-0.17054851593509798,5.118038367840551,1.4378698499452682,-0.5387388583152525,1.3780260105286875,9.834738053621784,-1.642028695152652,4.379873942944311,2.4268684810207737,-0.4420297857253782,0.7539536164652917,-2.544924318309753,-2.917279186748689,7.9261587262153625,0.888703879329466,-5.410278008830163,1.1138554811477661,-4.856622057576334,-1.8354272051684317,-5.5580289642657,1.477762968309464,2.9408622134116387,-1.2496461662794314,16.93772877416303,-1.9642599801863394,-2.2729030842742612,-1.4895410576174337,5.404232461606303,-3.879227753127775,-0.43849406655757656,7.934855207320182,1.469949697294543,-0.35857738987092047,8.074247135270026,-4.702107783286802,1.0393282444246355,0.23686445528461086,2.6831664020015347,1.819866007374179,7.15083636487684,-2.257921285686954,-3.6154509725109225,2.803461187909688,6.646908386580406,-5.671033068049338,8.51055629623513,-6.538947454383297,1.7793144641384002,6.886483181147806,-0.0788738198818699,4.389086359450894,4.680870094606953,1.3693551738415994,-2.5932194802068893,-8.822676543747225,2.446001427788888,-4.768744725373484,-2.448918569472528,3.179666908758302,3.5029760277079,-5.556491816476468,11.545099759774823,1.2039452964259731,1.2484988608667928,0.6738282144069672,1.9429481207363066,-1.0194946373662641,-0.08337604807269189,-1.7035238175622878"
rita dove,"7.296498094286237,-7.03514415877206,-0.5574699810573033,1.0581962019205093,-2.197812489100865,3.2251223836626326,7.953781536647251,-1.225683331489563,-0.6031240054539272,-4.558625885418484,6.4786341445786615,7.86502879006522,1.3460313592638289,-1.403742688042777,2.930227075304304,-0.29349453108651297,13.773092917033605,0.293960269008364,3.0816714423043385,1.44129821232387,12.9431745665414,7.535138309001923,-3.857361546584538,-12.105488845280238,1.9602527107511247,3.175437194960458,0.39606354917798725,-10.506200994764056,2.4618180819920132,-5.789395587784903,-2.999632622514452,-4.644133627414703,-1.2748941353389196,3.1957517521721974,4.586202195712498,0.8496741822787693,16.609736238207137,4.680894374847412,8.73727113859994,-0.9288065603801182,0.15727236441203526,1.0356857436043876,-9.662542462348938,-6.875768797738211,5.574758563722883,-3.632110161440713,-1.8005775042942591,-2.6714793613978793,-0.7173029865537371,-1.1462158496890749,-9.833077839442662,3.0369675159454346,3.449399369103568,-0.2028211866106306,18.405762331826345,-0.4584568440914154,-6.604272024972098,4.553881232227598,6.36795745577131,-8.095707416534424,-4.900508625166757,9.315530981336321,0.6073356015341622,0.7591813632420131,5.582099761281695,-11.828226838793073,0.2891730581011091,0.6934541570288795,2.9741080658776418,2.4347228407859802,5.240860598427909,0.1394177164350237,-4.480368337460926,-0.43020665645599365,4.677673893315451,-8.977069173540388,14.442962101527623,-1.9835314410073417,13.621178980384554,11.052186569997243,1.8905387265341622,4.876005445207868,-3.1415557733603885,-4.273618297917502,-1.7267173784119743,-10.180181435176305,-0.8253552573067802,0.5449707678386143,-6.902184912136623,-0.3382089648927961,7.790599175861904,-7.08053868157523,17.85284902368273,3.2038064002990723,3.5648541705948964,-4.662475415638515,1.3979803834642683,-3.541484389986311,6.2966950961521695,-4.166585172925677"
steve johnson,"-0.15768542289733886,-2.7774101734161376,-4.628989505767822,6.3772132158279415,-3.53490389585495,2.138842225074768,3.4612208127975466,4.648181128501892,4.997035264968872,-0.36648056507110593,3.7661888360977174,12.451416301727296,3.7191877365112305,-1.059653377532959,3.934619998931885,4.540366554260254,-0.4524430990219116,0.10645143985748291,5.579422569274902,2.5538837909698486,9.054210329055786,3.6225666046142577,2.2974029302597048,-1.1378287732601167,-1.2743398904800416,3.0638731479644776,0.05643284320831299,-6.683611488342285,4.2437844514846805,0.41847667694091795,4.018391036987305,-2.826939606666565,-5.398153042793274,4.602383856475353,1.6557209014892578,0.957692563533783,8.4524160861969,1.6106893658638,7.188418769836426,3.577153182029724,1.1965276777744294,7.895552229881287,-1.6829964637756347,-4.254971361160278,6.571568250656128,-6.874365711212159,-5.151484394073487,-2.343023681640625,-2.740042972564697,-3.0008383214473726,-5.2203306436538695,-0.8211159646511078,3.0260231256484986,0.554813826084137,13.542841243743897,-4.32609748840332,1.4485037446022033,-2.6672094821929933,0.3705366745591164,1.2518863916397094,-5.9725113868713375,5.819701623916626,3.5088157534599302,-0.9138428688049316,6.123363971710205,-8.120888614654541,-4.267509508132934,-0.8039860785007477,3.572283887863159,0.25190157890319825,4.572474765777588,3.128108412027359,1.9773658394813538,-3.08688371181488,6.12439227104187,-1.4111092567443848,5.293643760681152,-1.5110665559768677,9.8608846783638,-0.7489800453186035,-2.644106864929199,3.778745782375336,4.636856126785278,-6.00495896935463,-8.452357816696168,-2.206019878387451,-2.073007917404175,-2.7773545384407043,0.16575679779052735,0.2733651638031006,7.360824763774872,-4.515891671180725,9.50206708908081,0.6604731857776642,2.6761884689331055,1.642140543460846,3.5377450197935105,4.066267967224121,0.9663694500923157,-5.689010381698608"
