"atta mills","[4.6397963, 1.6981218, 2.7789285, 3.6241794, -2.5129664, -1.9363265, 0.26367208, 4.8582764, 3.4435732, 3.2702165, 5.4910474, -5.4294696, -0.85981977, 0.22850807, -3.6437657, -1.8965809, 4.5065446, -0.30063495, -3.96623, -7.166413, 7.829304, 6.12009, -3.356068, -4.347917, 2.7690613, 3.6154833, 6.123152, -1.1866055, 4.3154616, 4.7610164, -7.2629633, -2.271731, -1.2157875, -2.2223895, 2.7733178, 1.6642802, 2.283954, 0.9481505, -3.5587177, 0.8889406, 3.1329195, -5.369042, 6.14405, -1.2783391, 3.3929381, -2.04006, 0.46729028, -2.9846747, 5.720829, 6.5285745, 7.0948954, -3.227013, -0.33608374, -3.0830896, -2.3530438, 0.45290884, -1.3473868, 7.3742294, -2.3543527, 0.7898339, 0.7211778, 2.6339757, 5.3307753, -1.5355715, 1.6872886, -3.669867, 8.220941, 1.9097457, -9.427471, -2.2184582, -0.4510145, -2.3125021, -2.381509, 0.11337647, 4.2569556, -1.281668, -0.12703, -6.119921, 1.4804425, -4.082993, 7.7408495, 0.62129134, 0.3806313, -1.7006115, 4.003411, -1.4787256, 5.139615, 2.4384236, -4.923906, 5.76977, -0.48385876, -4.3338943, 7.0380163, -2.1970484, 5.494315, 4.869527, 2.099961, -2.1079135, -3.1430156, 0.02686002]"
"ahmed mohamed kathrada","[7.4998403, 2.885232, 4.9288306, 5.0017195, -3.8927615, -3.595931, 0.6120083, 8.520429, 5.649244, 3.555028, 7.6703734, -7.8880763, -0.8269589, 1.021552, -5.134391, -2.95235, 6.2010326, 0.26589838, -5.4488325, -10.557572, 10.6948595, 7.76092, -4.376251, -5.9003572, 4.159464, 5.5243907, 8.487777, -2.5192165, 7.046335, 7.7465115, -10.3992405, -3.2906694, -1.1353921, -2.9924295, 4.6242394, 2.4849138, 3.7421536, 1.4478294, -3.7677565, 2.5174124, 5.162988, -7.257416, 9.196944, -1.4614823, 3.8903956, -1.9556757, 0.3920391, -3.0475693, 8.20101, 8.603497, 9.316709, -3.990896, -0.28850588, -3.8631098, -3.2957366, 0.017663443, -0.75873804, 9.518267, -4.8664346, 0.4337595, 0.6621798, 3.474499, 7.1992064, -1.6933458, 2.402836, -4.1612997, 11.126157, 2.6359634, -12.95516, -3.0013683, -0.09850318, -3.2364762, -3.2219088, 0.6306925, 6.1933494, -2.1136353, 1.0812627, -9.595898, 1.643569, -5.855342, 8.90501, 0.27188578, 0.766912, -1.594214, 4.2075043, -1.6695957, 6.7759175, 3.5714052, -7.025049, 8.175283, 0.44336858, -6.0464907, 10.499368, -2.9554906, 6.8861294, 6.8206935, 3.2488613, -2.478187, -4.7533693, 0.04336251]"
"arturo sarukhan","[7.4044156, 3.3096097, 4.813592, 5.550013, -3.5366414, -3.67585, 1.1061124, 8.207044, 4.757296, 3.3485878, 7.8854103, -7.1026864, -1.0222251, 0.33641636, -4.179917, -3.1830187, 6.20574, 0.3516714, -5.448232, -10.111034, 10.139681, 8.163887, -4.4381986, -6.7062345, 3.7503662, 5.0670547, 8.268749, -2.3062153, 7.088025, 7.341427, -10.002597, -3.4676623, -1.4111222, -3.6911767, 3.7129877, 2.830169, 3.5439537, 1.5849727, -3.2435074, 1.9394414, 4.3073254, -7.457965, 8.875853, -1.5748217, 3.659191, -2.3168294, 0.5120741, -2.5680525, 8.101519, 8.366424, 9.23296, -3.8455546, -1.1010225, -3.8050957, -3.535913, 0.35362992, -1.1621904, 9.453001, -4.746062, 0.026569488, 0.55216074, 3.1621523, 7.3972983, -1.906798, 2.3002257, -4.456266, 11.386514, 3.272502, -13.339839, -3.2826324, 0.39389366, -3.4203568, -3.2406123, 0.7332957, 5.452932, -1.7637914, 0.6728131, -9.223711, 1.3107193, -5.7158513, 9.145793, -0.2292021, 0.77172613, -1.9322047, 3.7549071, -1.8276141, 7.0324855, 3.1522229, -6.3076277, 7.8434525, 0.14450577, -6.2096944, 9.471477, -2.782761, 6.4729257, 6.8299856, 3.1082335, -2.8866541, -4.906353, 0.1692814]"
"al sharpton","[8.310266, 3.2514997, 5.404128, 5.398969, -4.1711683, -4.131136, 0.7460405, 9.600569, 6.0860987, 4.080806, 8.956238, -8.306999, -1.2563398, 0.9336453, -5.778549, -3.303884, 7.2328916, 0.4181169, -6.5386934, -11.257069, 11.719812, 9.053652, -4.2935057, -6.850507, 4.4495683, 5.9557414, 9.310312, -2.6966803, 8.273816, 8.344686, -11.539663, -3.6130843, -1.3275194, -3.2661517, 5.1392665, 2.9574947, 4.314714, 1.6389774, -3.918351, 2.742798, 5.2580886, -8.631814, 9.716065, -2.2430933, 4.739774, -1.69309, 0.22595064, -3.2838373, 9.12912, 10.113198, 9.974351, -3.9831288, -0.9686304, -4.314268, -3.0546215, 0.62399185, -1.5650232, 10.777921, -5.2232637, 0.5442562, 0.93406945, 3.732835, 8.155028, -1.6052358, 2.5610332, -5.0271673, 12.407363, 3.1547003, -14.00118, -3.5852063, 0.38038138, -3.4057274, -3.2561278, 0.1570192, 6.460044, -2.2174191, 0.6682503, -9.81211, 2.267729, -5.8567996, 10.143953, 0.007157857, 1.173989, -2.1664953, 4.8728676, -1.6226736, 7.718483, 3.9891233, -7.696296, 8.818287, 0.5863365, -7.060153, 11.323458, -3.24393, 7.6217947, 7.3445263, 3.3641236, -2.951677, -5.411635, 0.35077003]"
"bill archer","[7.477517, 2.510072, 4.012634, 5.2612214, -3.4531357, -3.6594408, 0.34949976, 7.466202, 5.412473, 3.6256573, 7.7599015, -7.4236712, -0.853718, 0.40884233, -4.6917357, -2.7047508, 5.8050184, 0.59408236, -5.1065116, -9.815024, 10.271493, 7.889226, -4.1313324, -5.739363, 3.7102563, 5.186223, 7.6363144, -2.6451705, 7.0696683, 7.2695937, -10.299293, -3.0666168, -1.4484885, -2.9035468, 4.6736755, 2.197101, 3.4501476, 1.0059415, -3.8657777, 2.5046155, 4.7593236, -7.302712, 8.39119, -1.5410955, 3.604009, -1.8467805, 0.0052596005, -2.8577082, 8.190105, 9.000308, 9.009973, -3.5753472, -0.11718746, -3.7807107, -2.6514983, 0.38698867, -1.8654914, 9.546348, -4.7611785, 0.24682406, 0.9872251, 3.2183537, 6.2886286, -1.329564, 2.2193952, -4.2757297, 10.767717, 2.976081, -12.199057, -2.7467167, 0.36537588, -2.9562874, -3.1541004, 0.043925278, 6.0744514, -1.7685454, 0.43080375, -8.446078, 1.7023195, -5.2040377, 8.780108, -0.2309637, 1.1600647, -2.0069191, 4.19879, -1.9313508, 6.956079, 3.5884001, -6.936585, 7.977361, 0.18892646, -5.8796153, 9.734314, -2.1901414, 6.8278966, 6.880945, 3.1090634, -2.690444, -4.2963886, 0.59984905]"
"brian cowen","[8.404295, 3.2757328, 5.760149, 6.0340357, -3.919191, -4.1289473, 0.91603905, 9.105117, 6.360494, 3.6115935, 8.705771, -8.350895, -1.4261396, 1.0939754, -5.2420607, -3.405181, 6.477013, 0.72763693, -6.1634073, -11.284669, 11.8322, 8.57664, -4.5131855, -6.4606237, 4.6219883, 6.099529, 8.77862, -2.983163, 7.9465857, 8.176957, -11.174272, -3.2514036, -0.78329164, -3.5188549, 5.0261045, 2.8040953, 3.8818724, 1.3128242, -3.7187562, 2.998148, 5.939527, -8.0366535, 9.75013, -1.8359542, 3.5567954, -1.5040197, 0.33739963, -3.064434, 9.364121, 9.551969, 10.153705, -3.713996, -0.23272483, -4.169697, -3.2939274, -0.17225419, -1.0491452, 10.019229, -5.8720536, 0.07948174, 0.5591392, 3.6174588, 7.7580237, -1.54092, 2.5552485, -3.9137363, 11.712393, 3.4167268, -13.754471, -3.0387938, -0.09025306, -3.7294009, -3.4984734, 0.4286085, 6.5284185, -2.2163084, 1.3939457, -10.471508, 1.7058194, -6.1352696, 9.6182995, -0.015919376, 1.4317687, -1.951603, 4.0920177, -1.8698926, 7.1977015, 3.7931194, -7.2121987, 8.827833, -0.07918897, -6.599221, 11.237511, -2.9944499, 7.5221195, 7.5277076, 3.8283484, -2.7341688, -5.0254016, 0.46163487]"
"bill daley","[8.409573, 2.5552928, 5.406571, 6.2736883, -3.892223, -3.574868, 0.6321733, 8.807555, 5.9183526, 3.4751825, 8.376744, -8.311701, -1.3216636, 0.5320863, -5.9187937, -3.2402256, 7.105073, 0.29886356, -6.015713, -10.829545, 11.977815, 8.926275, -4.6673274, -6.1314282, 4.336799, 5.7073035, 8.421733, -2.387373, 7.5238266, 7.501415, -10.962593, -3.1627204, -1.5717754, -3.8805032, 4.7218065, 2.3430746, 3.5392187, 1.4804233, -3.9549172, 2.5836468, 5.0648346, -7.8156915, 9.750162, -1.7633173, 3.8506336, -1.780161, 0.20837343, -3.1470692, 8.514881, 9.293512, 10.492785, -3.745138, -0.3952653, -4.384682, -3.3481717, 0.4341246, -1.0890447, 10.60187, -4.961054, 0.5899308, 0.7577228, 3.9973, 7.407361, -1.9416962, 2.244017, -4.649029, 11.47921, 3.9829311, -13.365982, -3.4634447, -0.12806906, -3.576452, -3.132248, 0.27971023, 6.457595, -2.6118548, 0.6088237, -10.158402, 2.0688503, -5.9720416, 10.212152, 0.43674898, 1.0676972, -1.9011519, 4.755738, -1.7389996, 7.154169, 3.103346, -7.4498878, 8.874369, 0.08577589, -6.6838865, 11.044638, -2.5668159, 7.6558166, 7.6345067, 3.0940838, -3.273443, -4.6675367, 0.30156007]"
"billy graham","[7.243371, 2.4553816, 4.458653, 5.354073, -3.8061085, -3.4800928, 0.44065562, 8.033915, 5.751562, 3.6418173, 7.5341, -7.5303507, -0.8564326, 0.25162974, -5.3903823, -3.0181022, 5.9940033, 0.6120168, -5.292999, -10.051481, 10.591996, 8.147994, -4.2663827, -5.712739, 4.072105, 5.6193748, 7.798003, -2.6536663, 7.0933833, 7.048515, -10.082447, -2.941915, -1.5045115, -3.009024, 4.495561, 2.2541025, 3.6921084, 0.9103289, -3.7744093, 2.3733757, 4.728173, -7.661637, 8.562072, -1.7608045, 3.5690417, -1.2828115, 0.56701857, -3.1961021, 8.050595, 8.752621, 9.667418, -3.353576, 0.21460563, -4.1096225, -2.3985243, -0.24921292, -1.7581863, 10.016276, -4.3823133, 0.57466346, 0.93045604, 3.608858, 6.827219, -1.5181214, 2.0159142, -3.8937984, 10.916037, 3.6589599, -12.135382, -2.9462888, 0.29392627, -2.7345824, -3.2206035, -0.21987864, 5.9944706, -1.694981, 0.8548581, -8.768234, 1.5805454, -4.681313, 9.637729, 0.3534772, 1.2405965, -1.6139055, 4.8727775, -1.9365324, 6.982934, 3.249774, -6.4609437, 8.157212, -0.14060408, -5.823884, 9.825011, -2.1502333, 6.480036, 7.0292125, 3.0049596, -3.7804806, -3.972703, 0.7600557]"
"bob graham","[8.725508, 2.9106653, 5.635601, 5.55153, -3.741695, -3.6585796, 1.0188316, 9.49645, 5.936761, 3.461289, 8.102433, -8.162415, -1.3745692, 1.0839498, -5.1919374, -3.2568927, 7.62842, 0.3907138, -6.8179207, -11.08205, 11.279512, 8.686096, -4.2920446, -7.079058, 4.115307, 5.7212043, 9.5333, -2.5325518, 7.626907, 8.109079, -11.709015, -3.3049526, -1.3126343, -3.3706493, 5.2275004, 2.6189332, 4.248469, 1.5962716, -3.9656508, 2.758882, 5.3637357, -8.231068, 9.502777, -2.1907785, 4.588163, -2.4857862, 0.5770333, -3.3880367, 8.890166, 10.149503, 9.870532, -3.8516755, -1.0353659, -3.9735246, -3.7961001, 0.6261231, -1.4347506, 10.259924, -6.086076, 0.7249555, 0.46437094, 3.7577133, 7.958913, -1.4374923, 2.726431, -5.583841, 11.974264, 2.985112, -14.644007, -2.900815, -0.14329691, -3.2522893, -3.7085967, 0.13053775, 6.824972, -2.4460707, 0.42378998, -9.997818, 2.3530345, -6.272472, 10.570593, -0.17210211, 0.549119, -2.143655, 4.568883, -1.3530936, 7.653221, 3.7893455, -7.787192, 8.755227, 0.08478024, -7.182771, 11.071706, -3.8588033, 8.38277, 7.7352576, 3.0878532, -2.4978874, -5.577897, -0.11078597]"
"bernard lafayette","[7.7633295, 2.327417, 4.7959456, 5.657292, -3.6362529, -3.5758882, 0.6482487, 7.644594, 5.9355187, 3.9497783, 8.068007, -8.009502, -1.1593884, 0.7356177, -5.630996, -3.1449926, 6.4890757, 0.13491029, -5.459561, -10.023628, 11.283322, 8.523177, -4.483444, -5.951637, 4.198134, 5.412166, 8.109881, -2.3681152, 6.989729, 7.257339, -10.587655, -3.4495385, -1.73908, -3.4379244, 5.0477147, 1.7149094, 3.5418043, 1.2554104, -4.2868905, 2.231667, 5.173198, -7.8006516, 8.699499, -1.9511973, 3.8425431, -1.6832732, 0.46959093, -3.2548978, 8.646781, 9.801087, 9.569096, -3.8726227, -0.28365493, -4.6392326, -3.1669657, 0.36245033, -1.4568163, 10.5920105, -4.5755253, 0.5665605, 0.87488353, 3.7483864, 7.151, -1.7333062, 2.5656097, -4.7522397, 11.5788965, 3.739308, -13.116266, -3.2355978, -0.17285739, -3.3034475, -3.1065948, 0.16950637, 6.1407313, -2.347971, 0.60008967, -9.416304, 2.4232135, -5.7108874, 10.176251, 0.9388867, 1.0164487, -2.054165, 4.999089, -1.9776062, 7.160718, 3.53974, -6.8807573, 8.650755, -0.013690114, -6.387462, 10.303668, -2.639094, 7.8381195, 7.4097943, 3.2496963, -3.2182043, -4.4645286, 0.3645559]"
