barack obama,"3.2149254764285717,-2.9866894431031668,-0.4289767629081741,1.4536843072478196,-1.6115676601959315,2.8937863731269813,3.002421765136442,1.9937412496967923,-2.130159105434383,-4.51306334940604,4.359932525539179,8.138455302216748,3.882731019028737,2.612946435308853,1.8639136320460064,1.7114336949564413,4.125619374777489,0.5596676666485557,5.1843274072077925,0.946066909699871,5.960168029916495,3.863239304964094,-1.961745513711022,-5.825673746312607,0.9230358999724538,5.56319760512855,-0.6099622015609484,-2.495825908527537,-0.6888499956652785,-0.9808712577690853,4.238700901641359,-0.7170471094522372,2.555008804247865,2.7197311508682973,-0.5040537918563676,0.4064665868932516,9.153018333671124,-0.6404927246681931,4.1062286946007305,-0.6849391934933049,-1.9278029485690673,1.4336729753115893,-3.5767712405626737,-3.789306673292892,6.258134947738105,-1.4245104713039656,-2.9190199350689925,2.981111690119846,-4.583170895606246,-0.5840842592046623,-4.45731081441939,1.4749923766199855,0.04526249036136258,1.0088470755461045,14.213017698775063,0.5576005779505332,-1.3138662661571892,1.608375926647799,3.918374354797136,-4.8237685657135465,-2.200317354175433,5.136578418821695,2.2331413274123295,-0.5946720859052368,6.687286698333375,-5.964942152918145,-0.10987892382779904,0.7918508448912196,1.1447388157314324,1.3785596440608376,3.8041539754632345,-1.9626047282935584,-4.3577393347701365,-0.1422252031374168,4.819173521366033,-4.407069043213058,5.381317580946825,-4.164322684952766,6.245888521673362,3.4412874495868313,-1.2449051144406733,1.8072083152871836,2.9986853138734,1.0071116041247021,-4.441033460149159,-7.144201888834774,1.0416666533667072,-3.0520197268514697,0.34297775117322854,1.2353107322642334,4.422566027093808,-6.600730850197901,9.623318742265413,-0.0479323335146314,0.5556629535794206,-1.9087976452181532,1.9689472045367136,-1.4743412391226665,-1.0333868309024803,-3.7358054760645416"
carol moseley braun,"-0.7432039109143344,-5.809283696792343,2.5266600088639692,3.264389979568395,0.027664238756353206,3.73750437931581,4.338442929766395,2.1793301728638736,-5.658006727695465,-6.7549712075428525,2.4233024540272625,10.712858876721425,3.153085882013494,7.40001904964447,-0.08381592617793517,-0.04914944280277599,4.428598515689373,1.7476640722968362,7.243420481681824,0.9562851082194935,6.221288794820959,5.093136351216923,-1.4111544652418657,-10.007235288619995,1.958515920422294,6.073482461612333,-2.7404217063025995,-4.902418539605358,-0.8045983043583956,0.9175512601028789,0.9974539266391234,-5.251020393588326,-0.40487437627532263,1.230951894413341,-3.300940388982946,-4.8438515378670255,13.101142781701954,-4.779598038304936,4.398569025776603,-2.525043421170928,1.1437451947819104,2.6282025250521572,-5.064009853384712,-6.571370899677277,2.6637751785191623,1.7865703420882875,-7.386359675364061,2.0942169685255396,-6.73150914365595,1.8853554139760407,-5.8276855214075605,2.4558970575982872,-0.22874188423156738,1.1071581975980238,18.855123834176496,-0.1447365338152105,-3.7219809889793396,3.5074139352549207,5.48607246984135,-6.266974134878679,-3.6124815290624444,3.4809537418186665,-1.514293684200807,-1.419460654258728,7.6406966339458116,-7.713510506532409,-0.20470783385363492,-0.6303127787329934,3.338335155086084,1.9724584005095742,3.7587262392044067,-0.8656369576399977,-5.942675574259325,1.769441350617192,6.604459341954101,-6.170450006018985,5.378973832523281,-6.330029113726183,10.788478526202114,4.717604702253911,3.9743498809296978,5.360844706947153,1.3491260612552816,1.9735505377704448,-4.2189109108664775,-8.997158700769598,-0.5954655463045294,-0.04555318030444058,4.571549042382023,-1.122685733166608,2.377355245026675,-12.954006747765975,14.84798631884835,2.6472256339409133,1.089513892477209,0.28096035393801605,0.8076876909895376,-3.1486975266174837,-0.5544935644350268,-2.127232413400303"
roy moore,"4.011357982219621,-8.147121688181704,0.9162525507536802,4.981837115504525,-1.023754065687006,5.9462609477341175,1.4217792729085141,-2.7953432612121105,-1.2484208291227168,-6.102772650393573,5.932061503895304,11.608259282328866,4.704188780351118,4.066475331783295,4.4829912930727005,-2.8679262562231584,6.607528351924636,0.4966591257940639,3.7227837419645353,-0.11368223144249483,12.971987498754805,5.191420636393807,-1.3584611388770016,-7.657221417535435,1.1575228666717357,8.72739590433511,2.0877235653725537,-4.7234818054024466,-0.0644963112744418,-0.2779809832572937,4.598060353235765,0.7215217026797208,-0.627308268438686,3.6889811131087216,3.6225012852386995,0.5131589770317078,9.205436283891851,-4.378731812943112,8.198210721666163,2.39874684268778,-4.911240989511663,1.0856230319900946,-4.94904981485822,-3.8514131253415886,7.0213019035079265,2.5035209225660022,-2.3350650613958184,7.374385866251859,-9.127042823217131,-0.7375892116264864,-5.572179202329028,1.4020037298852748,-3.665624661879106,2.5962488150054757,20.36058301817287,1.6608415733684192,0.3098649057475003,3.579990129579197,7.863796582276171,-1.7336275320161472,-2.3281742591749537,8.593096976930445,1.7950513389977543,-1.1036671291698108,12.99416108564897,-6.88619062575427,-0.19801647554744373,-0.5199336084452543,2.3043698492375286,2.4106530249118805,2.4447074342857706,1.8929329975084825,-3.486959385600957,-0.8786102939735759,3.407744759863073,0.8171354532241821,9.622808705676686,-4.03760057145899,4.417435188185085,1.8175886408849196,-0.8068811216137626,2.087772393768484,0.7366082722490485,-1.740190633318641,-7.544318693605336,-3.7425302429632707,0.5283342552455988,-0.27119905907999386,-5.630305188623342,7.405396709811281,3.1082669537175787,-4.210319248112765,12.716085008599542,-0.16962741721760144,2.7219942808151245,-3.5294403482905845,5.024210870265961,-0.9669855006716468,-3.9444335970011624,-1.5118623274293812"
ed rollins,"-2.005436420440674,-13.675031979878744,-6.837326725323995,4.150568803151448,3.4621359507242837,4.233205477396647,2.971436341603597,3.4764349460601807,-0.5323893229166666,1.5471407771110535,13.296952883402506,4.353147983551025,3.4030460516611734,-10.730440745751062,3.9071343739827475,-4.3769715030988054,6.063587029774983,4.143346309661865,8.574240684509277,3.171071082353592,5.413432041803996,3.0960869789123535,-5.307075202465057,4.5632115205128985,1.3562685648600261,11.805536905924479,8.076881726582846,4.228168805440267,0.26170869668324787,5.462574323018392,7.21466879049937,4.296600182851155,4.341928442319234,-5.547988206148148,0.9716067314147949,6.591513156890869,2.4725613594055176,0.8202431599299113,7.068345268567403,1.109707812468211,-5.0412314136823015,14.745611826578775,2.3791712125142417,-1.520167847474416,19.559630076090496,-1.3558477958043416,6.422280947367351,3.689272403717041,-9.148318926493326,-5.833314259847005,-4.749064524968465,-7.14582081635793,-3.9606409072875977,-8.437910636266073,14.338034629821777,9.75174363454183,10.13966433207194,2.9979915618896484,-1.7501537799835205,-9.333206733067831,-10.342977921168009,6.645989527304967,12.240744908650717,1.0320075452327728,11.49781992038091,3.781490961710612,1.3961563110351562,-0.6085737943649292,0.7410577138264974,6.148605505625407,-2.445460319519043,-9.027112483978271,1.1685717900594075,-4.720454812049866,0.7000281016031901,2.117959459622701,-4.623389840126038,-5.979706088701884,-0.49008456865946454,-3.4176773726940155,-1.8074262936909993,0.8032717704772949,-2.902573267618815,0.14554027716318765,-3.4624192317326865,2.9270427227020264,12.582481702168783,-10.843857129414877,-2.9380057652791343,7.627924760182698,-1.5514096915721893,-6.390713930130005,6.074149290720622,-8.7564328511556,6.021088600158691,-8.95430580774943,6.264992872873942,10.133902867635092,0.1908400853474935,-12.4639843304952"
jimmy carter,"4.628256589588192,-3.05959229985321,1.055742252756048,-0.20336955896130315,-1.4951995578077104,2.8134414015544786,2.318169765450336,1.0141685831326026,-3.2643386644345744,-5.763931249026899,4.88599578042825,8.974728544553122,2.1663181290582374,2.813572081150832,1.666068853603469,2.348472197988519,4.628222945387717,0.8157163207177762,2.8113916176888676,2.482491508678154,6.229306679081033,5.060592166251606,-1.2168871653438718,-9.378745415420443,3.2645392709032253,3.772405786646737,-0.8171112095868146,-5.752160210093415,-2.0123124944942967,-2.3319567847583027,5.21875633754664,-3.8901074633554176,0.5718334244081268,1.7011399898264143,0.7717229014745465,-2.8212863957440413,11.78161321801168,-0.05149329315733026,3.627010688185692,-0.4845796624819438,-2.0068116557818874,0.16573127662694012,-6.397441055901624,-6.6120998257840125,6.227218787082368,-1.764131814793304,-5.868807810600157,1.6479286827422954,-4.72227148677188,0.23865208719615583,-5.229888359843581,1.7790895126484059,3.7902864435756647,0.5963730882439349,17.061240218303823,-2.047690193962168,-3.5157308512263827,-0.7480175081226561,4.546209296694508,-5.3984299280025345,-2.6342068204173335,7.504289962627269,1.3326551969404574,-0.48503409491644967,4.153684528889479,-5.180163302355343,0.7681245094648114,3.3574880560239158,2.306430874599351,2.342136593328582,8.365066710445616,-0.3098334998444275,-7.237415070335071,2.0611698210791305,6.929346060311353,-8.090531772485486,7.1997251135331615,-7.224098654808821,8.432937447671536,6.264792526761691,3.6679158693662397,5.163141470264505,3.726266533136368,2.5808844439409397,-5.154002861292274,-11.048581589151311,-0.8590456523277141,0.9041245615247775,1.23431830563479,2.5920369071816958,6.258753859334522,-7.187266674306658,12.458270444638199,1.2184660169813368,2.216367901475341,-0.8141036558620356,0.17873675762503236,-2.390756885762568,-2.0078088530787714,-1.4586294850817434"
arturo sarukhan,"1.522609043866396,-5.700410703818004,3.0675354500611625,1.3601703544457753,4.196603422363599,2.1365644882122674,0.5290925689041615,-0.23466829707225165,-3.5275385975837708,-3.5370137095451355,0.9476993133624395,8.543286820252737,6.715606172879537,2.2777567704518638,1.599419016391039,2.1770268032948175,3.4037655840317407,-2.0673380053291717,5.485109627246857,4.218452175458272,6.775234182675679,9.654216195146242,-2.8456618388493857,-9.00675975282987,-2.2410082270701728,8.98596615344286,2.154210837868353,-7.041231406231721,1.1264483034610748,-5.418530076742172,2.824995239575704,-5.85242360830307,0.915061172718803,3.235502259184917,0.35864123702049255,-0.688619606817762,11.404739300409952,-0.3183061008652051,1.289690504471461,0.4616824338833491,2.439129889011383,1.4999026656150818,-4.974477529525757,-7.331967701514562,12.23039416472117,-1.1075156529744465,-2.7578698048988977,6.074188098311424,-9.84430255740881,2.3928992251555123,-3.0827570656935372,2.766272654136022,2.202120676636696,-2.4330897827943168,19.125730832417805,-0.3116915424664815,-2.8796114126841226,-1.9440372188886006,0.25586938858032227,-4.7168443103631335,-0.808228150010109,8.839047193527222,-2.055520862340927,1.2929335335890453,9.150368889172872,-6.004818027218183,-0.6390053232510885,-0.5864779331410924,0.6484954456488291,3.179171711206436,6.5099913875261946,-3.1860281576712928,-1.2543419748544693,-0.38082370162010193,12.732379039128622,-5.836667239665985,4.994864895939827,-3.692249576250712,7.566649933656056,7.000479141871135,3.3056249817212424,1.3306632339954376,5.29439502954483,-2.682568450768789,-2.2552687476078668,-8.107942819595337,0.7015150090058645,-1.5873440702756245,6.188939501841863,-0.5830070028702418,5.435844625035922,-10.101058388749758,14.681445956230164,-1.8740651806195576,3.6859720597664514,-2.1234371264775596,0.9672394394874573,-1.349948634703954,-4.795301281536619,0.04558726648489634"
duncan hunter,"3.3996469119320745,-1.9384762774343076,1.5960275712220564,3.8898658493290776,-1.4576874861250753,5.308518610570742,6.604046843622042,0.09481919589249985,-0.7309314595616382,-7.08276339199232,2.7220460309282593,9.445447357452434,4.9973935769951865,0.20477055855419324,4.666857911192852,0.37005332630613574,8.642543782034647,0.5464308235956274,6.291015030249305,2.879112419874772,7.4722458477253495,8.220332581063975,-5.18575978797415,-11.599804681280386,0.9094164643598639,5.80817279867504,-3.0450759296831875,-1.593775811402694,1.5110175246777742,1.235052917962489,3.391591136870177,-2.507298257039941,2.9837009958598926,2.3713938282883684,2.867917386086091,-1.487542572228805,10.105373113051705,2.1145955868389295,4.646385824226814,-1.7821965321250584,-3.099477363669354,5.242658357581367,-5.667924370454705,-3.1834421365157417,11.823154102201046,1.0052888989448547,-1.8375865428344063,5.039901800777601,-5.203282108125479,-2.2494639909785725,-2.1184246523872665,-2.890577007247054,-0.33920962784601294,-1.488845055517943,19.3400703513104,-0.07997886642165807,-2.6784307840077775,1.2546678120675294,3.92441760716231,-6.262950710628344,-4.311952814459801,8.296534761138584,1.9874716274764226,2.55468728441907,6.123820141605709,-7.128210898974667,1.4541371173184852,2.365941262115603,-0.09905396758214287,5.3815592540347055,4.4014270435208855,-5.2589834591616755,0.9897217011970022,1.5978185651095018,6.509162454501443,-5.836739807025246,3.383987267380175,-6.727849626670713,3.4138371840767237,2.0691477410171344,-5.608632844427357,3.263439839300902,2.113352708194567,-3.9810524142306782,-8.488065450087838,-4.941304235354714,1.6794898769129878,-0.27454080141108966,-1.1681784093379974,0.33536096143981686,-0.5966852644215459,-4.913656072772068,11.280436478231264,0.5084053083606388,2.1159379676632257,-5.369748736205309,6.023561165384624,-0.6423829223798669,-1.1360114126101784,-2.0431649218434873"
mr. mackler,"14.499058961868286,-1.7519765198230743,-2.5368082635104656,-0.43236860632896423,1.5881888270378113,-1.789330005645752,3.9076642394065857,1.7593523263931274,4.339308381080627,-7.951713681221008,2.21807099878788,4.478980541229248,6.567525625228882,-1.9947526454925537,7.286174178123474,-2.849099099636078,5.080510199069977,-0.45211488008499146,3.6374113969504833,5.879880905151367,5.7652221620082855,7.5410734713077545,1.1699805855751038,-0.3323347568511963,0.06133294105529785,6.670835256576538,2.74461966753006,-1.72758877184242,1.6232846640050411,7.228487610816956,6.770098567008972,-2.37722547352314,6.622084349393845,0.43545693159103394,4.083847284317017,1.1933616995811462,8.991017818450928,1.8514489531517029,13.69467806816101,4.519112527370453,1.6133260913193226,7.698902130126953,-5.144410073757172,-0.9588238149881363,9.659644365310669,-6.879922471940517,-6.581989832222462,9.203289985656738,2.335242234170437,-5.159947037696838,-5.735781371593475,-2.863566964864731,5.416394829750061,-3.859256148338318,6.9097385704517365,-0.7355924844741821,7.0709996819496155,-1.0914938300848007,6.971563905477524,-1.9949033558368683,-7.536047697067261,0.11614026129245758,-2.051458954811096,1.814469814300537,9.99132752418518,-7.818261921405792,-0.2862447053194046,5.746190577745438,2.0965768098831177,-5.491567701101303,-1.2048492729663849,-4.488938570022583,-5.792157053947449,-0.03302657604217529,8.683954138308764,-3.3665997982025146,1.4040244594216347,-5.008533388376236,7.935809969902039,9.311940968036652,-1.009885311126709,-2.117615967988968,9.041617557406425,5.574282972607762,-8.531039655208588,-11.62044644355774,-3.0146579146385193,-4.569580361247063,2.73054301738739,-2.3971675038337708,1.6925247311592102,-5.999461650848389,5.206528186798096,-3.5589146316051483,0.5823027938604355,-4.0495089292526245,-6.833603084087372,-9.9590425491333,4.149843394756317,0.36303484439849854"
joe biden,"2.968926303766954,-3.672083034003909,-0.869867090445812,2.4719032893542883,-1.3918357750011414,4.132326135062116,3.121524790749696,1.9324611595409205,-1.501470914680198,-4.9345635995162835,3.8616016696155557,8.817331953315994,3.613268996190126,3.0744411311858197,1.0381715492124155,2.096753764627329,4.916749147753924,0.40150173846499765,5.282239790809782,2.450384684383954,8.270593878570653,5.4151215766679766,-1.6256308958946515,-7.093474762087653,1.4429928952295488,5.417680602775063,-0.0479438532432634,-4.303740553983128,-0.3173187311373089,-0.5661298406719738,4.11626640523507,-0.1432438769628152,2.659554038361075,3.7179151610769385,-0.08558982090592639,0.6944807253640204,9.624841953398578,-0.5102729343837008,4.701461181638744,-0.10048349379597611,-1.1363887847858252,1.5582318438315077,-4.290032336485717,-3.504889576270604,6.62818179535514,-1.4203082996806073,-3.159328375032879,3.2679373598968873,-5.077519591687086,-1.2086123645353326,-4.430489418898334,0.606423719477433,0.03689742169394602,1.306785323494147,15.877881117263122,0.5230260506579666,-1.2399559679625298,1.407087724287577,3.863308608765114,-4.987908702640453,-2.206049863166927,5.947839366643032,1.9195869366769516,-0.14654518042029985,6.382610929223734,-6.6610574687872175,0.35838869859624767,0.9273966045740192,1.2979893384615269,2.7639664337939847,5.291128623653018,-2.9231770594033333,-4.423402613402473,-0.29284834449482844,5.553459535828483,-4.932672651577343,5.7799395559909374,-3.585001037865453,6.329133338749324,4.108468189077772,-2.33409222619208,2.2606892520416086,2.7440401804984504,0.6463030586012535,-4.48177357322694,-8.068648945079165,1.008397291670123,-2.415953670926445,-0.15677015750853088,0.9792663920564765,3.716156882531994,-7.072601101632796,9.9047260185648,0.6024848829927042,1.2558251989986826,-2.8367364878764914,3.083397600280484,-1.1350283989123735,-1.8540126056772037,-3.6205642342880093"
gerald ford,"7.640971000377949,-0.8112254440784454,0.4517280063950099,4.500272557139397,-1.4084530105957618,5.011035742668005,3.3137183831288266,0.3523683542242417,-1.7048300057649612,-7.209842120225613,6.614874183701781,6.918316131027845,3.302150037426215,3.1709032196265,-1.1513914465904236,3.5896863845678477,4.657697535478151,3.623511557395642,-0.26537828548596454,2.1925354078412056,4.246692932569063,4.886315059203368,2.9868849051686435,-8.093316655892592,6.114926561426658,4.685463214149842,-2.5965467238655457,-3.0759456667762537,-2.992554505284016,-6.236158565259897,8.437970908788534,0.7565439068354093,-0.43972734763072086,0.46630567197616285,1.0132625378095186,-0.7191362151732812,9.54010422871663,-1.763370706484868,4.258791175599281,-1.6021137592884211,-0.39504280801002795,-1.9219890809976137,-3.215792974886986,-4.119254445800414,5.058548147861774,0.17286864610818717,-6.1434084085317755,-0.6597929241565558,-5.081533432579958,-1.6907140497977917,-4.586608962370799,1.0517077125035799,4.520046807252443,2.251923063626656,18.298431350634647,-2.27149505340136,-6.651944825855585,0.08158646180079533,4.965000467804762,-3.9503861642800846,-0.7741732391027304,7.129873279195565,1.777080577153426,-0.6203663922273196,4.2650809322412195,-4.952494975895836,2.1100663227530627,1.312533590082939,2.631402475329546,-2.1615185095713687,7.5223369506689215,-2.8173949380333605,-7.426632585433813,0.010914405951133141,8.526940493629528,-8.807600688475828,6.331254571676254,-7.825979520495121,2.131465820165781,8.14695942401886,-0.035196042977846585,5.739261911465571,6.249399868198312,3.153617399243208,-5.462618109125358,-11.712450898610628,-2.749360407774265,1.9134330050303385,2.5073927617990055,4.545863459889706,5.413846602806678,-4.335878633822386,11.196126882846539,3.5895605912575355,3.4040821687533307,-2.3312638510878267,-1.5548097187509904,-0.12088385912088248,-2.557708339049266,-1.0439930787453284"
john mccain,"3.971902186908419,-4.692528477500355,2.080733315339164,4.182501425818791,0.2467978284472511,3.3909903793107894,3.716564852921736,0.3735456689009591,-2.9229426417085858,-2.517017467154397,3.6315479532830297,10.532004675458348,0.9564681711887556,2.9143711808654995,-2.688909816363501,0.6387701164635401,2.452797689371639,2.0647672269315946,3.7927850494309077,-0.942303993399181,6.344561330619312,3.855652964304364,-0.8770033647380178,-6.519194259293496,2.4918228318057363,5.286099646772657,-0.8170257713941355,-5.918193158649263,-1.9304084276396132,-1.3748659699682206,5.321605906600044,-3.8863953143831282,2.6448223509249233,5.008732022510634,0.1838633151399711,-0.13870827735416472,10.2515062831697,-2.8866840234351536,7.229499881702756,-1.0256569250708534,-0.8651811769084324,-0.6964992786210681,-5.888571257629092,-6.107653076686557,5.774107104256039,-0.8427057152702695,-2.01210349668113,4.750939215459521,-7.870354368336617,1.4544624709893788,-6.345585872197435,3.7384378645155163,-0.4853729179927281,6.0677471868102515,15.653269084673079,1.2038400854383196,-2.6602398631355118,2.0031074808230476,6.344727730467206,-6.447465492146356,-1.5812885347339842,7.5937906957807995,3.4447113909418623,0.5226253540742964,7.047991810809998,-7.048003880100118,3.49477617111471,1.2965167268874154,0.22073882469345654,-0.5489011373784807,7.285669258662632,-3.423633240518116,-3.8018752357789447,-0.04880090720123715,6.328209981913605,-3.638613648594372,7.679320686866367,-6.4765339318722015,3.742859234885564,4.2402878309053085,1.8066867653812682,5.467980079707646,3.8197562722932723,-0.15571349102353294,-5.934319480070992,-8.960328952660637,0.03673160572846731,0.6668983203551125,0.1883152439480736,3.1284021414698118,3.994711176743583,-4.443812083157282,15.200994107458326,1.0459770108499225,1.8726149044103093,2.0976984824926133,2.090859843624963,-1.4884227968397594,-2.898485430176296,0.6558004806912134"
eric holder,"-0.7077362974484761,-2.8171284715334575,-3.250875426332156,3.725499893228213,1.0728610783815384,1.0237492471933365,8.479590757687886,-1.6640609145164489,2.6787763317426045,-4.775616227587064,7.4175846820076305,12.394071340560913,5.933652661244074,1.2981911997000377,0.9447018027305603,-3.2394872188568113,7.329004502296447,-2.5166407267252606,8.045943673451742,1.4709831977883974,14.838777168591816,6.728662916024526,-4.61553352077802,-5.202156831820806,0.34690661827723185,8.077076276143393,1.142829805612564,-7.241339937845866,0.8029857714970906,0.6565226415793101,4.29632819890976,-0.16363422870635985,8.323143673439821,3.8208345333735148,0.6102101345856984,4.293117515246073,13.633308072884878,3.7688755353291827,3.6902391612529755,-1.5398744106292725,-0.36783865094184875,4.52472688605388,-2.5340332965056103,0.03579382846752802,5.027208239833514,-3.1311030944188434,-4.84534056186676,4.708154992262522,-5.7980952501297,-3.8816485186417897,-5.406330122550329,7.873624674479166,-3.821199345588684,1.6895883242289225,13.19134384393692,5.437260758876801,-0.6712656040986379,1.8150287866592407,0.9123367309570313,-3.3768827776114145,-4.717344721158345,6.023004484176636,-0.38100865681966145,1.9121735095977783,9.703866370519002,-4.850817664464315,2.7311229864756266,-3.1546356717745465,2.3378602584203083,4.139776841799418,2.975484825174014,-4.959264798959096,-6.350381660461426,0.8454724033673604,8.111949427922566,-7.047671627998352,6.280775086085002,-3.6851269404093423,10.179731249809265,3.896110018094381,-5.9042114814122515,1.9679437001546225,2.3561826944351196,-0.15608373085657756,0.4276530424753825,-9.384360780318579,0.1272953396042188,-3.4135915756225588,-3.8320309301217397,-1.27294535835584,6.466078968842824,-9.821694787343343,14.207603152592977,3.00115419626236,-1.9596173658967018,-4.73336562315623,1.266135926047961,-1.9849852720896404,2.323636883497238,-6.529651165008545"
john ashcroft,"3.285691277653563,-5.514201099527817,0.8598057434839361,2.0062643643103395,-0.16871807651192533,4.048775353852441,2.1756629464673063,1.7973084180962806,-3.314161605402535,-4.954470120808658,3.493272860260571,6.826109308238123,4.628258278556898,5.431578255751553,4.723915225150538,0.03708187505310657,5.619601481685452,1.5773867830341937,7.013473198986521,2.1284687118787393,6.613835028573578,4.962526250411482,-3.3255741087829365,-5.658305064720266,-1.685145584975972,8.317365663746992,-1.6091305809278114,-1.65493131414348,0.8814298954664492,2.648995002402979,4.129112086459702,-1.586773007304645,2.6061394699648317,2.709109101517528,2.043556525718932,0.12320962898871478,8.490990416676391,1.4114134217448093,2.891049642481056,-0.5429690445170683,-3.712531979177512,0.06793682328334041,-5.330436526560316,-3.739770772410374,7.673808898411545,-1.0910722217431255,-3.810341703248959,4.898876752923517,-6.916127027322848,-0.9439052569807744,-3.095166706571392,1.0072741076058032,-4.073767209754271,0.8300536248613807,15.319560025252548,0.09997340832270828,0.9559896009809831,1.7567479759454727,6.1207353157155655,-3.935777748332304,-3.265408098989842,5.2483303324849,1.447316544166967,-0.21817373761943742,9.351885443224626,-5.515670989366138,-1.4357466726910835,1.405544096786602,-1.7181170968448414,2.0495740689483344,3.068106564236622,-0.9276430688652337,-1.6408471013693249,-1.2625613300239338,5.286576002544048,-5.517993253235724,7.392425680350439,-5.307978022916644,6.111482642371865,1.4744703033391167,-2.91933675986879,-2.0375509969159666,3.2771537829847897,0.13516693606096156,-5.493422602613767,-8.9800282646628,3.0847614804903665,-3.644498831318582,-0.011007730282989204,-0.11731689686284345,2.7338258290992066,-5.189423103615934,10.185769121436511,-2.5651096277961543,-1.9080597869321412,-3.1769760296698295,2.770199195427053,-3.800238718004788,0.7589940510544122,-4.843238504493938"
bob smith,"2.0162948615410747,-3.861793585559901,-0.14661489076474132,1.765062440844143,-2.137945452157189,2.116336851435549,2.992243719451568,1.3046919727588402,-1.2383372047368217,-2.0439492404899178,6.135236468385248,8.799745756037096,7.037811258259942,1.2294801158063553,1.5408833044416763,-1.0709885293070007,7.247044920044787,2.30303947934333,2.7312720628345715,0.7108846420750898,9.849101448760313,3.937553254997029,-0.3406712044687832,-6.845001399736194,1.2786735077114666,3.8715119659900665,-2.1633496318450747,-3.921552633537966,1.0965781610678225,1.2974003343021168,6.7093918858205575,0.8252712505705216,2.2505270913243294,4.403264566379435,-0.32827505381668315,-1.2350984566351946,11.69200511276722,0.654033660012133,4.983813968651435,-1.877004468703971,-3.971107645508121,2.2758377538446117,-4.413334027809255,-5.695113597985576,9.136920527500266,0.09960796574459356,-1.2702465074903824,1.3275151384227417,-6.637618516407469,-0.3014484985786326,-2.693209985599798,2.0327503400690414,-0.6280333443599588,1.720306520076359,17.22897290745202,1.177593536236707,-2.2095581547302356,2.0690487272599163,4.451065305401297,-5.927217877086471,-2.412970609524671,6.5597058043760414,4.973260670900345,1.8869943741489859,5.102309777456171,-5.1975353789680145,1.708155739833327,1.300388943623094,-0.10262815040700576,3.5218641696607365,2.8453580807237064,-2.257912474520066,-4.66197989618077,-1.2743008163045435,5.475008153740098,-3.4887841142275753,6.7724411277210015,-1.8144982527284061,2.143683033830979,3.895051188328687,-2.7875632889130535,1.7413674830732977,1.1527098204721422,-0.10382593992878408,-5.413695864817676,-5.941104692571304,-0.6648735899259063,-5.130295154638588,-0.35651493379298377,4.3717500532374665,2.968551156056278,-3.585090532022364,10.07177247019375,0.49639616818989024,3.3166613905307125,-2.2506516330382405,3.895230188527528,0.9093213300494587,0.8146572095506331,0.88608358975719"
giovanna melandri,"10.19996127486229,-0.6336232125759125,-1.9607875347137451,-0.5596572533249855,0.5745053738355637,-3.1407754942774773,3.3500718623399734,-4.039385378360748,1.0696425479836762,-2.8139180690050125,0.43904079496860504,9.945677101612091,7.564593389630318,4.822012186050415,1.5987162590026855,3.99286849796772,9.598420649766922,-1.7837818078696728,2.875720113515854,-0.05273748189210892,8.57295797765255,5.465017944574356,-3.591452270746231,-3.1007705833762884,4.735057272017002,5.262039244174957,-2.203201087191701,-5.7546632289886475,-4.353343337774277,-0.5609572231769562,0.6265120068565011,-2.4968628883361816,-2.1549034118652344,0.7523913830518723,-10.674107849597931,5.351251572370529,6.978342741727829,-2.6345978006720543,9.046717077493668,5.0697204023599625,-4.597287641838193,0.5601672381162643,-0.36713207699358463,0.014715336263179779,3.657784804701805,-3.0520341098308563,-10.519370436668396,0.6472385972738266,0.5191790163516998,-1.3523917198181152,-6.409674417227507,2.075438618659973,2.719145357608795,-3.0755347460508347,19.796032309532166,1.986757755279541,-6.037418499588966,-0.7774302959442139,-0.3306090906262398,-1.907794862985611,3.0488886311650276,6.1756969429552555,4.591643415391445,4.816872231662273,2.7288223057985306,-11.224027432501316,2.376497291959822,6.672202080488205,3.8860551193356514,-3.192606046795845,9.737062096595764,-6.567223876714706,-5.872071355581284,1.2374178543686867,13.82624363899231,-10.864485502243042,5.967454344034195,-1.5032141599804163,8.783986508846283,6.279738128185272,0.18012423813343048,1.4975436180830002,6.615890011191368,7.691034257411957,2.2946279868483543,-7.825437784194946,6.58843868970871,-4.0067840330302715,0.2626233696937561,2.9040612503886223,8.070672139525414,-7.776510313153267,7.65227036178112,-0.15937064588069916,2.603853724896908,-1.6425588391721249,-0.6257344037294388,-0.6403197646141052,-3.464030236005783,0.9464502036571503"
