"angela merkel","[-5.2849197, 7.5397105, 1.0489897, -4.6927996, -2.4746332, -0.38335603, 1.3582472, -8.21837, -0.057168223, 3.513476, -6.329661, -1.9587896, -7.8317647, -12.907731, -1.1084877, 0.8320456, -2.721591, -5.0281286, -2.0239706, 6.563509, -8.111457, 2.890232, -1.8541721, -5.51392, 1.1872846, -5.6490016, -0.32080033, -6.0374694, -1.3374267, -6.220804, 1.0199445, -9.95447, -0.95888764, -8.820916, 1.8126627, -6.6063457, 9.710469, -0.92105883, -0.5688408, -3.551742, -4.373101, 2.9008646, 2.1530426, -3.0917633, 11.789817, -4.471477, 4.6475754, 0.24464063, 5.514469, -2.643175, 0.4997284, -2.8020673, -1.7982451, 3.9174788, -5.0753555, -2.8881743, -7.9414506, -1.0493832, -2.824686, -2.3719516, 1.109012, -7.5796704, -3.245389, 4.23229, -5.729507, -6.3864675, 0.39631793, 2.474051, -8.202471, 2.3680737, 9.537494, -4.0396686, 6.5403495, 15.845263, -10.840671, 8.133845, -0.24190165, 5.77168, -5.9126544, -9.939118, -3.7259395, 10.711941, 2.7205405, 3.893003, -3.2576885, 0.5127918, 2.5147574, -0.52029496, 0.19073886, 3.5643215, -4.7920794, -3.668065, -7.06472, 5.443971, 1.1265475, -0.7096949, -7.275692, 4.387189, -1.3674089, 0.98637694]"
"atta mills","[-4.3279676, 5.7421446, 0.9504395, -3.1129313, -2.551821, -0.6389055, 1.0529054, -6.0805, -0.47658175, 2.752248, -4.627303, -1.3959025, -5.181701, -9.1969, -1.3616992, 0.7765913, -2.2049136, -4.24336, -2.1882308, 5.1586385, -5.5396748, 2.6544526, -1.0516546, -4.1029153, 1.1353168, -3.9670744, -0.6220371, -4.124677, -1.2210176, -5.009599, 0.75937617, -7.410806, -0.32053664, -5.906349, 1.4328997, -4.876318, 7.4913087, -0.5430584, 0.13065855, -1.1595474, -3.3967674, 1.8611671, 2.195518, -1.5545107, 8.513461, -3.6847467, 3.2661953, 0.12307403, 4.061379, -2.2298408, 0.5482363, -1.8742151, -1.1062136, 3.6464212, -2.9944434, -1.7081181, -5.5956964, -0.51216304, -2.3339398, -1.7706732, 1.0656152, -5.28255, -2.8958757, 3.0814996, -2.1815772, -4.3372083, 0.7822852, 2.3133476, -5.8231816, 1.4693373, 7.5312896, -3.6075053, 5.175403, 10.734588, -7.603347, 5.643882, -0.0801014, 4.1676764, -4.4493155, -8.427975, -3.3571126, 7.171345, 2.8365405, 3.1233907, -3.2564483, 0.11311932, 1.3542084, -0.20521104, -0.2653666, 2.218267, -4.124303, -3.131977, -4.4411983, 3.7274454, 0.17281774, -0.78214514, -5.612534, 3.2154183, -1.2045933, 0.45013702]"
"ahmed mohamed kathrada","[-6.337978, 7.6729045, 0.7398476, -4.3041368, -2.3115752, -0.9959327, 1.5167786, -8.713345, -1.0334705, 3.6776245, -6.4868555, -2.0625901, -8.065212, -13.244148, -0.812001, 0.82497185, -3.108602, -6.252922, -3.4804993, 7.1765146, -7.6019263, 3.0022998, -1.1970034, -5.3813653, 2.125215, -5.2581315, -1.0492052, -6.210655, -1.4881302, -6.959578, 0.80727994, -10.584223, -0.57847244, -9.471476, 2.0470395, -7.1643243, 10.077397, -0.019076612, -0.3482929, -2.9322126, -5.020954, 2.9231908, 1.7442751, -2.8564255, 13.110363, -4.9877176, 4.8247294, 0.0318922, 5.5812135, -3.4039056, 0.79919356, -2.7541118, -2.036967, 4.9199724, -5.3341928, -3.1205688, -8.149933, -1.6014771, -3.0848205, -2.713213, 1.667432, -7.670273, -3.8887637, 4.097421, -4.5767765, -7.037667, 0.5060253, 3.478282, -8.16732, 2.5177338, 10.525067, -5.3338614, 7.6698246, 16.747698, -11.112899, 8.534848, -0.8819758, 5.606877, -6.003581, -10.776107, -3.8475158, 11.115377, 3.6392102, 3.8093147, -3.213802, 0.45415673, 2.1810763, -0.5405641, -0.074604854, 3.4026642, -6.0096593, -3.8808806, -6.822675, 6.1766715, 0.72232145, -1.4850146, -7.9234548, 4.708234, -1.746327, 1.7280418]"
"arturo sarukhan","[-5.908963, 7.9810414, 0.8646539, -4.489979, -3.0600848, -0.3943463, 1.8378009, -8.221184, -1.0227154, 3.8398488, -6.4088445, -1.8931214, -7.3396115, -12.878977, -1.471146, 0.9720957, -2.9351494, -5.939534, -3.182488, 6.9879327, -8.213779, 3.1598668, -1.6679581, -5.5577307, 1.9729174, -4.8983154, -0.8180853, -6.127006, -1.5229433, -6.8431354, 0.96791744, -10.142187, -0.5450434, -8.996743, 2.0556052, -6.7191224, 10.388068, -0.6304264, -0.37702927, -2.6649184, -5.0177574, 2.7359993, 2.879945, -2.7255967, 12.182348, -4.5033894, 4.7432337, -0.34110343, 5.5325108, -3.277813, 0.50061893, -2.6650803, -1.7717991, 4.8422103, -4.4107537, -2.6379123, -8.037882, -1.3324124, -2.8446677, -2.5732017, 1.2258908, -7.532266, -3.67258, 4.3728943, -3.923213, -5.723079, 0.59880465, 3.0030143, -7.9647727, 1.8633428, 10.091539, -4.625044, 7.3780203, 15.323486, -10.762701, 8.1662855, -0.5748029, 5.794934, -6.370903, -11.1477785, -4.1533775, 10.16907, 3.5794313, 3.7286417, -3.45766, 0.6296395, 2.345832, -0.6932009, 0.34139553, 3.2181602, -5.4785485, -3.74912, -5.986752, 6.027302, 0.6943203, -1.2073479, -7.5316787, 4.415952, -1.3306369, 0.5165465]"
"al sharpton","[-6.9570603, 8.210368, 0.27599826, -4.52261, -3.7586951, -1.3178375, 1.5233135, -10.618996, -0.98061025, 3.964878, -7.495166, -2.568645, -9.06248, -14.711453, -1.1238644, 0.8836448, -3.392507, -6.686196, -3.5181623, 7.3792076, -7.9441175, 3.81838, -0.9451365, -6.5872774, 2.32426, -5.48369, -0.82604706, -6.726137, -1.5860286, -8.449332, 0.63585794, -12.440804, -0.7998957, -10.080404, 2.1499293, -8.011214, 12.021197, -0.19446824, -0.23915833, -2.969505, -4.9281163, 3.996962, 2.284715, -2.1903565, 14.51374, -5.4527364, 5.8287573, -0.121132135, 6.1376386, -3.7122216, 1.0922649, -3.4261389, -2.5393403, 6.045859, -6.1814065, -3.3600934, -9.411921, -1.5588479, -4.196303, -3.1828692, 1.4663898, -8.74552, -4.365105, 4.413344, -4.5545654, -7.5364914, 0.8900652, 4.5508976, -8.6826105, 2.3693058, 11.999093, -5.642651, 8.326728, 17.507132, -11.525751, 8.788428, -0.8233709, 6.0005336, -7.0543175, -11.96159, -4.4231133, 11.9471855, 4.4776764, 4.1987057, -3.3527381, 0.01847851, 2.2416484, -0.71450466, -0.07429851, 3.7509513, -5.977456, -4.459081, -7.133798, 6.1232557, 1.1628398, -1.2856389, -9.056271, 4.629542, -2.111059, 1.5158154]"
"bill archer","[-5.617259, 7.542192, 0.66521245, -4.134263, -2.578833, -0.30745366, 1.3607036, -8.320621, -0.21513766, 3.7293458, -6.156629, -1.88444, -7.896069, -12.442647, -0.6243463, 0.84573996, -2.8249142, -5.236911, -2.4273806, 6.7141695, -7.395638, 2.294703, -0.9292186, -4.913115, 1.4630088, -4.9685845, -0.76296306, -5.7773905, -1.0388715, -5.9372134, 1.3824847, -9.773958, -0.30261734, -7.9670105, 1.8847553, -6.1873455, 9.421183, -0.4991388, -0.22828105, -3.0522287, -4.3069925, 2.783573, 2.5452163, -2.2310452, 11.451173, -4.7674594, 4.073279, 0.17366922, 5.247256, -3.7758756, 0.7020193, -2.792371, -1.316325, 4.852518, -4.8131833, -2.8575, -7.8322268, -1.8092436, -2.7832778, -2.4410276, 1.6261793, -7.3853974, -3.8113885, 4.2768683, -4.13767, -6.3080673, 0.33971962, 2.8547847, -7.432179, 2.04979, 9.877553, -4.584753, 6.635334, 15.410384, -10.211559, 8.538617, -0.6523848, 4.6614747, -5.5961914, -10.1540575, -4.2743235, 10.167496, 3.457421, 3.7038963, -3.486835, 0.53469473, 1.5846516, -0.26039076, -0.16678175, 3.0341969, -5.206657, -3.9266524, -6.010833, 5.028581, 0.61344254, -1.007783, -7.328124, 3.8385153, -1.7195745, 0.84637445]"
"brian cowen","[-6.33001, 8.227658, 0.76426643, -4.487822, -2.8256972, -0.6660193, 1.718109, -9.853776, -0.9450756, 3.7885594, -6.8968945, -2.1966765, -8.75099, -14.37294, -1.002026, 0.6893637, -3.2657242, -6.184447, -3.1305873, 7.448515, -7.9971824, 3.278085, -1.3820589, -5.819937, 2.2103221, -5.274443, -0.9382754, -6.7536893, -1.5632626, -7.472143, 0.91480505, -11.896073, -0.7414398, -9.6353035, 2.1442165, -7.4745426, 11.137761, -0.077135, -0.22667249, -3.6070042, -5.2416954, 3.5201871, 1.9909457, -2.7685573, 14.121016, -5.3965898, 5.2848268, 0.49356556, 6.0729127, -3.3307464, 1.0337844, -3.0197105, -1.9206048, 5.002427, -6.086153, -3.2239583, -8.997764, -1.6611403, -3.4133458, -2.715592, 1.4262139, -8.49786, -4.579705, 4.3854613, -4.983262, -7.36987, 0.81146634, 3.9268446, -8.720563, 2.7551737, 11.4157, -5.464527, 8.001208, 17.486233, -11.715347, 9.373716, -0.4828679, 5.9536476, -6.6089063, -11.472082, -4.1047945, 12.038159, 4.177955, 3.9666548, -3.2908692, 0.28815395, 1.8257645, -0.9153508, -0.064235926, 3.6381874, -6.0829887, -4.204585, -7.312099, 6.425791, 1.266384, -1.3239075, -8.614351, 4.186898, -1.8725837, 1.5946951]"
"bill daley","[-6.2852426, 8.265043, 0.5067296, -4.89839, -2.8316464, -1.2956247, 1.4513656, -9.343454, -1.0831347, 3.8893275, -7.0876384, -1.9841857, -8.346766, -13.884761, -1.0923057, 0.7356775, -2.9240823, -6.798982, -2.8611708, 7.7527966, -7.9583664, 3.0396037, -1.3221178, -5.5155864, 2.4208982, -5.579613, -0.78372824, -6.5249505, -1.3739053, -6.99866, 0.78319, -11.341016, -0.57124126, -9.095219, 2.3077981, -6.535701, 10.153236, 0.04098363, -0.47055483, -2.825141, -4.969057, 3.2124562, 2.049586, -2.4703803, 12.986375, -5.32968, 4.98188, -0.020400817, 5.2221246, -3.3458838, 0.4999121, -2.9849112, -2.2387178, 5.351201, -5.218514, -2.4984393, -8.761184, -1.5550951, -3.4907994, -2.554134, 1.0416769, -8.072994, -4.104292, 4.157478, -4.02153, -6.917485, 0.56463975, 3.8158813, -8.419331, 2.3574724, 11.084342, -5.1140385, 7.630875, 16.642006, -10.997543, 8.535639, -0.63806945, 6.1856136, -6.424568, -11.171758, -4.3596463, 10.823063, 3.9454541, 3.9041655, -3.411115, 0.43274117, 2.245617, -0.53296494, -0.36483052, 3.6617079, -5.7894588, -3.9098847, -6.841266, 5.9746456, 1.3070822, -1.2032503, -8.065511, 4.3211427, -1.688943, 1.2743269]"
"billy graham","[-5.167681, 7.399689, 0.9459539, -4.5439954, -3.2526813, -0.21780594, 1.2507379, -8.8953, -0.80976635, 3.2243614, -6.0998487, -1.2980875, -7.790345, -12.716912, -1.6544517, 0.60197556, -3.4638782, -6.0630193, -2.91439, 7.0454316, -7.926196, 3.4449787, -1.8385166, -4.9574685, 1.8797954, -4.8683505, -1.0573417, -6.410575, -1.5803628, -6.8943005, 0.6035245, -10.318865, -0.37297145, -8.728427, 2.130998, -6.508681, 10.451772, -0.8199463, -0.639031, -2.927553, -4.7338376, 2.4590452, 2.3763833, -2.0086117, 11.89215, -5.1079426, 4.5091496, 0.17871998, 5.7544427, -3.4653578, 0.71065897, -3.2785509, -2.169162, 4.9050426, -5.108554, -2.5599442, -7.957369, -1.448172, -2.917837, -2.587814, 1.6773103, -8.20631, -4.0344477, 5.1155286, -3.949506, -6.604352, 0.9623594, 2.7323637, -7.799018, 2.4713829, 10.363756, -4.943591, 7.3395286, 15.519722, -10.375056, 8.337551, -0.14080994, 5.5647736, -6.3851585, -10.402872, -3.8179276, 10.489187, 4.504637, 3.4993172, -3.5077512, 0.40626672, 1.9058243, -0.39343998, 0.34346837, 3.1297467, -5.393523, -3.7594762, -6.261011, 5.7335186, 0.55862284, -0.9351611, -7.823786, 3.7041528, -1.6525209, 0.8442773]"
"bob graham","[-7.305896, 8.460254, 0.7163766, -4.572597, -2.6455984, -1.6976362, 1.2933645, -9.990525, -1.3461744, 4.16436, -6.83448, -2.3589792, -8.065102, -14.359196, -1.4663486, 0.701554, -3.1535773, -6.9697285, -3.8646023, 8.097655, -7.590741, 3.6693285, -1.4001659, -5.9592395, 2.5194778, -5.8066783, -0.74661803, -6.7397366, -2.0117097, -7.547478, 0.48893172, -11.551263, -0.33554417, -9.723029, 2.1588452, -7.6186748, 11.160332, 0.48522982, -0.26059872, -2.909628, -5.730443, 3.060673, 2.1957846, -2.9052286, 13.730088, -5.411647, 5.182985, -0.026280003, 5.547993, -3.3511574, 0.93010795, -2.9961586, -2.5742908, 5.2287464, -5.5100365, -2.710782, -8.835588, -1.0998346, -3.3956878, -2.7189527, 1.2193015, -7.843226, -4.1510353, 4.5365286, -3.6231096, -7.2801204, 0.89535016, 4.1976037, -8.601238, 2.378167, 11.56753, -5.9959936, 8.219021, 17.27156, -11.765756, 8.390902, -0.74438834, 6.2671685, -6.892553, -11.5576, -4.053016, 11.300345, 4.454609, 4.2013116, -3.6064663, 0.55610436, 2.3934636, -0.6989751, -0.4719951, 3.8582006, -6.80868, -4.3471813, -7.314838, 6.496544, 1.1622692, -1.532712, -8.356754, 4.935787, -1.7130804, 1.6601163]"
